Id,Probability
55858,0
55859,0
55860,0
55861,1
55862,1
55863,1
55864,1
55865,1
55866,0
55867,0
55868,0
55869,1
55870,0
55871,1
55872,0
55873,0
55874,0
55875,1
55876,0
55877,1
55878,0
55879,0
55880,0
55881,1
55882,0
55883,1
55884,1
55885,0
55886,0
55887,0
55888,0
55889,0
55890,0
55891,1
55892,0
55893,0
55894,0
55895,1
55896,1
55897,0
55898,0
55899,0
55900,0
55901,1
55902,0
55903,0
55904,0
55905,1
55906,1
55907,1
55908,0
55909,0
55910,0
55911,0
55912,0
55913,0
55914,1
55915,0
55916,0
55917,0
55918,1
55919,0
55920,0
55921,0
55922,0
55923,1
55924,0
55925,0
55926,0
55927,0
55928,0
55929,0
55930,1
55931,0
55932,0
55933,0
55934,0
55935,0
55936,0
55937,0
55938,0
55939,0
55940,0
55941,0
55942,1
55943,0
55944,1
55945,0
55946,1
55947,0
55948,0
55949,0
55950,1
55951,0
55952,0
55953,0
55954,0
55955,1
55956,0
55957,0
55958,0
55959,1
55960,0
55961,0
55962,0
55963,0
55964,0
55965,0
55966,0
55967,0
55968,1
55969,0
55970,0
55971,0
55972,0
55973,0
55974,0
55975,0
55976,1
55977,1
55978,0
55979,0
55980,0
55981,1
55982,0
55983,0
55984,0
55985,0
55986,0
55987,1
55988,1
55989,0
55990,0
55991,0
55992,0
55993,0
55994,0
55995,1
55996,1
55997,0
55998,0
55999,0
56000,0
56001,0
56002,0
56003,0
56004,0
56005,0
56006,1
56007,0
56008,1
56009,0
56010,1
56011,0
56012,0
56013,1
56014,1
56015,0
56016,1
56017,1
56018,0
56019,0
56020,0
56021,0
56022,1
56023,0
56024,0
56025,0
56026,0
56027,0
56028,0
56029,0
56030,0
56031,0
56032,0
56033,0
56034,1
56035,0
56036,0
56037,0
56038,1
56039,0
56040,0
56041,0
56042,1
56043,1
56044,0
56045,0
56046,0
56047,1
56048,1
56049,0
56050,1
56051,1
56052,0
56053,0
56054,0
56055,0
56056,0
56057,1
56058,0
56059,1
56060,1
56061,0
56062,0
56063,0
56064,0
56065,0
56066,0
56067,0
56068,0
56069,0
56070,0
56071,1
56072,0
56073,0
56074,0
56075,0
56076,0
56077,0
56078,1
56079,0
56080,0
56081,0
56082,0
56083,0
56084,0
56085,0
56086,0
56087,0
56088,0
56089,0
56090,0
56091,0
56092,0
56093,1
56094,0
56095,0
56096,0
56097,0
56098,0
56099,1
56100,0
56101,0
56102,1
56103,1
56104,1
56105,0
56106,1
56107,0
56108,1
56109,0
56110,0
56111,0
56112,0
56113,0
56114,0
56115,0
56116,0
56117,0
56118,0
56119,0
56120,0
56121,0
56122,0
56123,0
56124,0
56125,0
56126,0
56127,0
56128,0
56129,0
56130,0
56131,0
56132,0
56133,0
56134,0
56135,0
56136,0
56137,0
56138,0
56139,1
56140,1
56141,0
56142,1
56143,0
56144,0
56145,0
56146,0
56147,0
56148,0
56149,0
56150,0
56151,0
56152,1
56153,0
56154,0
56155,0
56156,1
56157,0
56158,1
56159,0
56160,0
56161,0
56162,0
56163,1
56164,0
56165,0
56166,0
56167,0
56168,0
56169,1
56170,1
56171,0
56172,1
56173,0
56174,1
56175,0
56176,1
56177,0
56178,0
56179,0
56180,0
56181,0
56182,0
56183,0
56184,0
56185,0
56186,0
56187,0
56188,0
56189,0
56190,1
56191,1
56192,1
56193,0
56194,1
56195,0
56196,0
56197,0
56198,0
56199,1
56200,1
56201,0
56202,0
56203,0
56204,1
56205,0
56206,0
56207,1
56208,0
56209,0
56210,0
56211,0
56212,0
56213,0
56214,0
56215,1
56216,0
56217,0
56218,0
56219,0
56220,0
56221,0
56222,1
56223,0
56224,0
56225,0
56226,0
56227,0
56228,1
56229,0
56230,0
56231,1
56232,0
56233,0
56234,0
56235,0
56236,0
56237,0
56238,1
56239,0
56240,0
56241,1
56242,0
56243,1
56244,0
56245,1
56246,0
56247,0
56248,0
56249,0
56250,0
56251,0
56252,1
56253,1
56254,1
56255,0
56256,0
56257,0
56258,0
56259,1
56260,1
56261,0
56262,0
56263,0
56264,1
56265,0
56266,1
56267,0
56268,0
56269,1
56270,0
56271,0
56272,0
56273,0
56274,0
56275,0
56276,0
56277,0
56278,0
56279,0
56280,1
56281,0
56282,0
56283,0
56284,0
56285,0
56286,0
56287,0
56288,0
56289,0
56290,1
56291,0
56292,0
56293,0
56294,1
56295,0
56296,0
56297,0
56298,0
56299,0
56300,0
56301,0
56302,0
56303,0
56304,1
56305,1
56306,0
56307,0
56308,0
56309,0
56310,0
56311,0
56312,0
56313,1
56314,0
56315,1
56316,0
56317,0
56318,1
56319,0
56320,0
56321,0
56322,0
56323,0
56324,0
56325,1
56326,0
56327,0
56328,0
56329,1
56330,0
56331,1
56332,1
56333,0
56334,0
56335,0
56336,0
56337,1
56338,0
56339,0
56340,0
56341,0
56342,0
56343,1
56344,0
56345,1
56346,1
56347,0
56348,0
56349,0
56350,1
56351,1
56352,0
56353,1
56354,0
56355,0
56356,0
56357,0
56358,1
56359,0
56360,1
56361,1
56362,1
56363,0
56364,0
56365,0
56366,0
56367,0
56368,0
56369,0
56370,0
56371,0
56372,0
56373,0
56374,1
56375,0
56376,0
56377,1
56378,0
56379,0
56380,0
56381,0
56382,0
56383,0
56384,1
56385,0
56386,0
56387,1
56388,0
56389,0
56390,0
56391,0
56392,0
56393,0
56394,0
56395,1
56396,0
56397,0
56398,0
56399,0
56400,0
56401,0
56402,1
56403,1
56404,0
56405,0
56406,0
56407,1
56408,0
56409,0
56410,0
56411,0
56412,0
56413,0
56414,0
56415,0
56416,0
56417,0
56418,0
56419,0
56420,0
56421,0
56422,1
56423,0
56424,1
56425,0
56426,0
56427,0
56428,0
56429,0
56430,0
56431,0
56432,0
56433,0
56434,0
56435,1
56436,0
56437,0
56438,1
56439,1
56440,0
56441,0
56442,0
56443,1
56444,0
56445,1
56446,0
56447,0
56448,1
56449,0
56450,0
56451,0
56452,0
56453,1
56454,0
56455,0
56456,1
56457,0
56458,0
56459,1
56460,0
56461,0
56462,0
56463,0
56464,1
56465,0
56466,0
56467,1
56468,1
56469,1
56470,1
56471,0
56472,0
56473,1
56474,1
56475,0
56476,0
56477,0
56478,0
56479,0
56480,0
56481,0
56482,0
56483,1
56484,0
56485,0
56486,0
56487,1
56488,0
56489,0
56490,1
56491,0
56492,0
56493,0
56494,0
56495,0
56496,0
56497,0
56498,0
56499,1
56500,1
56501,0
56502,0
56503,0
56504,1
56505,0
56506,0
56507,1
56508,0
56509,0
56510,0
56511,0
56512,1
56513,0
56514,0
56515,0
56516,0
56517,0
56518,0
56519,0
56520,1
56521,0
56522,0
56523,0
56524,0
56525,0
56526,0
56527,0
56528,0
56529,1
56530,0
56531,0
56532,1
56533,0
56534,0
56535,0
56536,1
56537,1
56538,0
56539,0
56540,0
56541,0
56542,0
56543,1
56544,0
56545,1
56546,0
56547,0
56548,0
56549,0
56550,0
56551,0
56552,0
56553,1
56554,0
56555,0
56556,1
56557,0
56558,0
56559,0
56560,0
56561,0
56562,0
56563,1
56564,0
56565,0
56566,1
56567,1
56568,0
56569,0
56570,1
56571,0
56572,0
56573,0
56574,0
56575,1
56576,0
56577,0
56578,0
56579,0
56580,0
56581,0
56582,0
56583,0
56584,0
56585,0
56586,0
56587,0
56588,0
56589,1
56590,0
56591,0
56592,0
56593,0
56594,0
56595,1
56596,0
56597,1
56598,0
56599,1
56600,1
56601,0
56602,0
56603,0
56604,0
56605,0
56606,0
56607,0
56608,0
56609,0
56610,0
56611,0
56612,0
56613,1
56614,0
56615,0
56616,1
56617,0
56618,0
56619,0
56620,1
56621,1
56622,1
56623,0
56624,0
56625,1
56626,1
56627,0
56628,0
56629,0
56630,0
56631,0
56632,0
56633,1
56634,1
56635,1
56636,0
56637,1
56638,1
56639,0
56640,0
56641,1
56642,0
56643,0
56644,1
56645,0
56646,0
56647,0
56648,0
56649,1
56650,0
56651,0
56652,0
56653,0
56654,0
56655,0
56656,0
56657,1
56658,1
56659,0
56660,0
56661,0
56662,0
56663,0
56664,1
56665,1
56666,0
56667,1
56668,0
56669,0
56670,0
56671,0
56672,0
56673,0
56674,0
56675,0
56676,0
56677,0
56678,1
56679,0
56680,0
56681,1
56682,0
56683,0
56684,0
56685,0
56686,0
56687,0
56688,1
56689,0
56690,0
56691,1
56692,0
56693,0
56694,0
56695,1
56696,0
56697,0
56698,1
56699,0
56700,1
56701,0
56702,0
56703,0
56704,0
56705,0
56706,0
56707,0
56708,0
56709,0
56710,0
56711,0
56712,0
56713,0
56714,0
56715,0
56716,0
56717,0
56718,1
56719,1
56720,0
56721,1
56722,0
56723,0
56724,0
56725,1
56726,1
56727,0
56728,0
56729,0
56730,0
56731,0
56732,0
56733,0
56734,1
56735,1
56736,0
56737,1
56738,0
56739,0
56740,1
56741,1
56742,0
56743,1
56744,1
56745,0
56746,0
56747,0
56748,0
56749,0
56750,1
56751,1
56752,0
56753,0
56754,1
56755,1
56756,0
56757,1
56758,0
56759,0
56760,0
56761,0
56762,1
56763,1
56764,0
56765,1
56766,0
56767,0
56768,0
56769,0
56770,0
56771,0
56772,0
56773,1
56774,0
56775,0
56776,0
56777,0
56778,1
56779,0
56780,0
56781,0
56782,1
56783,1
56784,0
56785,0
56786,1
56787,0
56788,0
56789,0
56790,0
56791,0
56792,0
56793,0
56794,0
56795,0
56796,1
56797,1
56798,0
56799,0
56800,0
56801,1
56802,0
56803,0
56804,0
56805,0
56806,1
56807,1
56808,0
56809,1
56810,0
56811,0
56812,0
56813,1
56814,0
56815,0
56816,0
56817,0
56818,0
56819,0
56820,1
56821,1
56822,0
56823,1
56824,0
56825,0
56826,0
56827,0
56828,0
56829,0
56830,0
56831,0
56832,0
56833,0
56834,0
56835,0
56836,0
56837,0
56838,0
56839,0
56840,0
56841,0
56842,1
56843,0
56844,0
56845,0
56846,0
56847,1
56848,0
56849,0
56850,0
56851,0
56852,0
56853,0
56854,1
56855,0
56856,0
56857,0
56858,0
56859,0
56860,1
56861,0
56862,0
56863,0
56864,0
56865,0
56866,1
56867,0
56868,1
56869,1
56870,0
56871,0
56872,1
56873,0
56874,0
56875,0
56876,0
56877,1
56878,0
56879,0
56880,0
56881,0
56882,0
56883,0
56884,0
56885,0
56886,0
56887,0
56888,0
56889,0
56890,0
56891,1
56892,0
56893,0
56894,0
56895,0
56896,1
56897,0
56898,0
56899,0
56900,1
56901,0
56902,0
56903,0
56904,0
56905,1
56906,0
56907,0
56908,0
56909,0
56910,1
56911,1
56912,0
56913,0
56914,0
56915,0
56916,0
56917,0
56918,0
56919,0
56920,0
56921,0
56922,1
56923,0
56924,0
56925,0
56926,1
56927,0
56928,1
56929,1
56930,0
56931,0
56932,0
56933,0
56934,0
56935,1
56936,0
56937,0
56938,1
56939,1
56940,0
56941,0
56942,0
56943,0
56944,1
56945,0
56946,0
56947,1
56948,0
56949,0
56950,0
56951,0
56952,0
56953,0
56954,0
56955,0
56956,0
56957,0
56958,0
56959,1
56960,0
56961,0
56962,1
56963,0
56964,0
56965,0
56966,0
56967,1
56968,0
56969,0
56970,0
56971,0
56972,1
56973,0
56974,0
56975,1
56976,0
56977,0
56978,0
56979,0
56980,1
56981,0
56982,0
56983,0
56984,1
56985,0
56986,0
56987,1
56988,0
56989,1
56990,0
56991,0
56992,0
56993,0
56994,0
56995,0
56996,1
56997,1
56998,0
56999,0
57000,0
57001,0
57002,0
57003,0
57004,0
57005,1
57006,0
57007,1
57008,0
57009,0
57010,0
57011,1
57012,1
57013,0
57014,0
57015,0
57016,0
57017,0
57018,0
57019,1
57020,1
57021,0
57022,0
57023,0
57024,0
57025,0
57026,0
57027,0
57028,0
57029,1
57030,0
57031,0
57032,1
57033,0
57034,0
57035,1
57036,0
57037,0
57038,0
57039,1
57040,0
57041,0
57042,0
57043,0
57044,0
57045,0
57046,0
57047,1
57048,0
57049,0
57050,1
57051,0
57052,0
57053,0
57054,0
57055,0
57056,0
57057,0
57058,1
57059,0
57060,0
57061,0
57062,0
57063,0
57064,0
57065,0
57066,0
57067,0
57068,1
57069,0
57070,0
57071,0
57072,0
57073,0
57074,0
57075,0
57076,0
57077,0
57078,0
57079,0
57080,0
57081,0
57082,1
57083,1
57084,0
57085,0
57086,0
57087,0
57088,0
57089,0
57090,0
57091,0
57092,1
57093,0
57094,0
57095,1
57096,1
57097,0
57098,1
57099,0
57100,0
57101,0
57102,0
57103,1
57104,0
57105,0
57106,0
57107,0
57108,0
57109,0
57110,1
57111,1
57112,1
57113,0
57114,1
57115,0
57116,0
57117,0
57118,1
57119,0
57120,0
57121,0
57122,1
57123,0
57124,0
57125,0
57126,0
57127,0
57128,0
57129,1
57130,0
57131,0
57132,0
57133,0
57134,0
57135,0
57136,1
57137,1
57138,0
57139,1
57140,0
57141,0
57142,0
57143,0
57144,1
57145,0
57146,0
57147,0
57148,0
57149,0
57150,0
57151,0
57152,0
57153,1
57154,0
57155,0
57156,1
57157,0
57158,0
57159,0
57160,1
57161,0
57162,1
57163,0
57164,0
57165,0
57166,0
57167,1
57168,0
57169,0
57170,0
57171,0
57172,1
57173,1
57174,1
57175,1
57176,0
57177,0
57178,0
57179,0
57180,1
57181,0
57182,0
57183,1
57184,1
57185,0
57186,1
57187,1
57188,0
57189,0
57190,0
57191,0
57192,1
57193,0
57194,0
57195,0
57196,0
57197,1
57198,0
57199,0
57200,1
57201,0
57202,0
57203,0
57204,1
57205,0
57206,0
57207,1
57208,0
57209,0
57210,1
57211,1
57212,0
57213,0
57214,0
57215,0
57216,0
57217,0
57218,0
57219,0
57220,0
57221,0
57222,1
57223,0
57224,1
57225,0
57226,0
57227,1
57228,0
57229,0
57230,1
57231,1
57232,1
57233,1
57234,0
57235,0
57236,1
57237,0
57238,0
57239,0
57240,0
57241,1
57242,0
57243,0
57244,0
57245,0
57246,0
57247,1
57248,1
57249,0
57250,0
57251,0
57252,0
57253,0
57254,0
57255,0
57256,0
57257,1
57258,1
57259,0
57260,1
57261,1
57262,1
57263,1
57264,0
57265,0
57266,0
57267,0
57268,0
57269,0
57270,0
57271,0
57272,0
57273,0
57274,1
57275,0
57276,0
57277,0
57278,0
57279,1
57280,0
57281,0
57282,0
57283,0
57284,0
57285,0
57286,0
57287,0
57288,0
57289,1
57290,0
57291,0
57292,0
57293,1
57294,0
57295,1
57296,0
57297,1
57298,1
57299,0
57300,0
57301,1
57302,0
57303,0
57304,0
57305,0
57306,0
57307,0
57308,1
57309,1
57310,0
57311,0
57312,0
57313,1
57314,0
57315,1
57316,0
57317,0
57318,0
57319,0
57320,0
57321,0
57322,1
57323,0
57324,0
57325,0
57326,0
57327,1
57328,0
57329,0
57330,0
57331,0
57332,1
57333,1
57334,1
57335,0
57336,0
57337,1
57338,0
57339,1
57340,0
57341,0
57342,0
57343,0
57344,0
57345,1
57346,0
57347,0
57348,0
57349,0
57350,0
57351,0
57352,0
57353,1
57354,0
57355,0
57356,0
57357,1
57358,0
57359,0
57360,0
57361,0
57362,0
57363,0
57364,1
57365,0
57366,0
57367,0
57368,1
57369,1
57370,0
57371,0
57372,0
57373,0
57374,0
57375,0
57376,1
57377,1
57378,0
57379,0
57380,0
57381,0
57382,0
57383,0
57384,0
57385,1
57386,0
57387,0
57388,0
57389,0
57390,0
57391,0
57392,0
57393,0
57394,0
57395,1
57396,1
57397,0
57398,0
57399,0
57400,1
57401,0
57402,1
57403,1
57404,0
57405,1
57406,0
57407,1
57408,0
57409,0
57410,0
57411,0
57412,1
57413,0
57414,0
57415,0
57416,1
57417,0
57418,0
57419,0
57420,1
57421,0
57422,0
57423,0
57424,0
57425,0
57426,1
57427,0
57428,0
57429,0
57430,1
57431,0
57432,0
57433,0
57434,0
57435,1
57436,0
57437,1
57438,0
57439,0
57440,1
57441,1
57442,0
57443,0
57444,1
57445,0
57446,0
57447,0
57448,0
57449,0
57450,0
57451,0
57452,0
57453,1
57454,0
57455,0
57456,0
57457,0
57458,0
57459,0
57460,0
57461,0
57462,0
57463,0
57464,0
57465,1
57466,0
57467,0
57468,0
57469,0
57470,0
57471,1
57472,0
57473,0
57474,0
57475,0
57476,0
57477,0
57478,0
57479,1
57480,0
57481,0
57482,1
57483,1
57484,0
57485,0
57486,0
57487,0
57488,0
57489,1
57490,1
57491,1
57492,0
57493,1
57494,0
57495,0
57496,1
57497,0
57498,0
57499,0
57500,0
57501,0
57502,1
57503,1
57504,0
57505,0
57506,0
57507,1
57508,0
57509,0
57510,0
57511,0
57512,0
57513,1
57514,1
57515,0
57516,1
57517,0
57518,0
57519,0
57520,0
57521,0
57522,0
57523,0
57524,1
57525,0
57526,0
57527,1
57528,0
57529,1
57530,0
57531,1
57532,1
57533,0
57534,0
57535,0
57536,0
57537,0
57538,0
57539,1
57540,0
57541,0
57542,0
57543,0
57544,1
57545,0
57546,0
57547,0
57548,0
57549,0
57550,0
57551,0
57552,0
57553,1
57554,0
57555,0
57556,1
57557,0
57558,0
57559,0
57560,0
57561,0
57562,0
57563,1
57564,0
57565,0
57566,0
57567,0
57568,0
57569,0
57570,0
57571,0
57572,0
57573,1
57574,0
57575,0
57576,0
57577,0
57578,1
57579,1
57580,0
57581,0
57582,0
57583,0
57584,0
57585,0
57586,1
57587,0
57588,0
57589,0
57590,0
57591,0
57592,0
57593,0
57594,0
57595,0
57596,1
57597,0
57598,1
57599,1
57600,1
57601,0
57602,1
57603,0
57604,1
57605,0
57606,1
57607,0
57608,1
57609,0
57610,1
57611,0
57612,0
57613,0
57614,0
57615,1
57616,0
57617,0
57618,1
57619,1
57620,1
57621,0
57622,0
57623,1
57624,1
57625,0
57626,1
57627,1
57628,0
57629,1
57630,0
57631,0
57632,0
57633,1
57634,0
57635,1
57636,0
57637,1
57638,0
57639,0
57640,0
57641,0
57642,0
57643,0
57644,0
57645,1
57646,0
57647,0
57648,0
57649,0
57650,0
57651,0
57652,0
57653,0
57654,0
57655,0
57656,0
57657,0
57658,0
57659,0
57660,0
57661,0
57662,1
57663,0
57664,0
57665,0
57666,0
57667,0
57668,1
57669,0
57670,1
57671,0
57672,1
57673,0
57674,0
57675,1
57676,0
57677,0
57678,0
57679,0
57680,0
57681,0
57682,1
57683,1
57684,1
57685,0
57686,1
57687,1
57688,0
57689,0
57690,0
57691,0
57692,1
57693,1
57694,0
57695,1
57696,0
57697,0
57698,1
57699,0
57700,0
57701,1
57702,0
57703,0
57704,0
57705,0
57706,0
57707,1
57708,0
57709,1
57710,0
57711,1
57712,0
57713,1
57714,1
57715,0
57716,0
57717,0
57718,0
57719,0
57720,1
57721,0
57722,0
57723,0
57724,0
57725,0
57726,0
57727,0
57728,1
57729,0
57730,0
57731,0
57732,0
57733,0
57734,1
57735,0
57736,0
57737,0
57738,1
57739,0
57740,0
57741,0
57742,1
57743,0
57744,1
57745,0
57746,1
57747,0
57748,1
57749,0
57750,0
57751,0
57752,0
57753,0
57754,0
57755,1
57756,1
57757,1
57758,0
57759,0
57760,0
57761,0
57762,0
57763,0
57764,0
57765,1
57766,0
57767,0
57768,0
57769,1
57770,1
57771,0
57772,0
57773,0
57774,0
57775,0
57776,0
57777,1
57778,0
57779,0
57780,0
57781,0
57782,1
57783,0
57784,0
57785,0
57786,0
57787,0
57788,0
57789,0
57790,0
57791,0
57792,0
57793,1
57794,0
57795,0
57796,1
57797,0
57798,0
57799,1
57800,0
57801,0
57802,1
57803,0
57804,0
57805,0
57806,0
57807,0
57808,0
57809,0
57810,1
57811,1
57812,0
57813,0
57814,0
57815,0
57816,0
57817,0
57818,0
57819,0
57820,0
57821,0
57822,0
57823,0
57824,1
57825,0
57826,1
57827,0
57828,0
57829,0
57830,0
57831,1
57832,1
57833,0
57834,0
57835,0
57836,0
57837,0
57838,1
57839,0
57840,1
57841,0
57842,0
57843,0
57844,0
57845,1
57846,0
57847,0
57848,0
57849,0
57850,1
57851,1
57852,0
57853,0
57854,0
57855,0
57856,0
57857,0
57858,1
57859,0
57860,0
57861,1
57862,0
57863,0
57864,0
57865,0
57866,0
57867,1
57868,0
57869,1
57870,0
57871,1
57872,1
57873,0
57874,0
57875,0
57876,0
57877,1
57878,0
57879,0
57880,0
57881,0
57882,0
57883,0
57884,1
57885,0
57886,0
57887,0
57888,0
57889,0
57890,1
57891,0
57892,0
57893,0
57894,1
57895,0
57896,0
57897,1
57898,1
57899,0
57900,0
57901,1
57902,0
57903,0
57904,0
57905,1
57906,1
57907,1
57908,0
57909,0
57910,0
57911,0
57912,1
57913,0
57914,0
57915,1
57916,1
57917,1
57918,0
57919,0
57920,0
57921,0
57922,0
57923,0
57924,1
57925,0
57926,0
57927,0
57928,0
57929,0
57930,0
57931,0
57932,1
57933,0
57934,0
57935,1
57936,0
57937,0
57938,0
57939,0
57940,0
57941,1
57942,0
57943,0
57944,1
57945,0
57946,0
57947,0
57948,0
57949,1
57950,0
57951,1
57952,0
57953,0
57954,0
57955,1
57956,0
57957,0
57958,0
57959,0
57960,1
57961,0
57962,0
57963,0
57964,0
57965,0
57966,1
57967,1
57968,0
57969,0
57970,0
57971,1
57972,0
57973,0
57974,0
57975,0
57976,0
57977,0
57978,1
57979,0
57980,0
57981,1
57982,0
57983,0
57984,1
57985,1
57986,0
57987,0
57988,0
57989,0
57990,0
57991,1
57992,1
57993,0
57994,0
57995,1
57996,0
57997,1
57998,0
57999,0
58000,0
58001,1
58002,0
58003,0
58004,0
58005,0
58006,0
58007,0
58008,1
58009,1
58010,0
58011,0
58012,0
58013,1
58014,0
58015,1
58016,0
58017,0
58018,0
58019,0
58020,0
58021,0
58022,0
58023,0
58024,0
58025,1
58026,0
58027,0
58028,1
58029,0
58030,0
58031,0
58032,0
58033,0
58034,1
58035,0
58036,1
58037,0
58038,1
58039,1
58040,0
58041,0
58042,0
58043,0
58044,0
58045,0
58046,1
58047,0
58048,0
58049,0
58050,0
58051,0
58052,0
58053,1
58054,0
58055,0
58056,0
58057,0
58058,1
58059,0
58060,0
58061,0
58062,0
58063,1
58064,0
58065,0
58066,0
58067,0
58068,0
58069,0
58070,1
58071,0
58072,0
58073,1
58074,1
58075,0
58076,0
58077,0
58078,0
58079,0
58080,1
58081,0
58082,0
58083,0
58084,0
58085,0
58086,0
58087,0
58088,1
58089,0
58090,0
58091,0
58092,0
58093,0
58094,0
58095,1
58096,0
58097,0
58098,0
58099,1
58100,0
58101,1
58102,1
58103,0
58104,0
58105,0
58106,0
58107,0
58108,0
58109,0
58110,0
58111,1
58112,0
58113,0
58114,1
58115,0
58116,0
58117,0
58118,0
58119,0
58120,0
58121,0
58122,0
58123,0
58124,0
58125,1
58126,1
58127,0
58128,1
58129,0
58130,0
58131,1
58132,0
58133,0
58134,1
58135,0
58136,0
58137,0
58138,0
58139,0
58140,0
58141,0
58142,0
58143,0
58144,0
58145,0
58146,0
58147,0
58148,0
58149,0
58150,0
58151,0
58152,1
58153,0
58154,0
58155,1
58156,0
58157,0
58158,0
58159,0
58160,1
58161,0
58162,0
58163,1
58164,0
58165,0
58166,0
58167,0
58168,1
58169,0
58170,1
58171,0
58172,1
58173,0
58174,0
58175,0
58176,0
58177,0
58178,0
58179,0
58180,0
58181,0
58182,0
58183,0
58184,0
58185,0
58186,0
58187,0
58188,0
58189,0
58190,0
58191,1
58192,0
58193,1
58194,0
58195,0
58196,1
58197,0
58198,1
58199,0
58200,1
58201,0
58202,1
58203,0
58204,0
58205,0
58206,0
58207,0
58208,0
58209,1
58210,0
58211,0
58212,0
58213,0
58214,0
58215,1
58216,0
58217,0
58218,0
58219,0
58220,0
58221,1
58222,0
58223,0
58224,0
58225,0
58226,0
58227,1
58228,0
58229,0
58230,0
58231,0
58232,1
58233,0
58234,1
58235,0
58236,0
58237,0
58238,1
58239,0
58240,0
58241,0
58242,1
58243,0
58244,0
58245,0
58246,0
58247,0
58248,0
58249,1
58250,0
58251,0
58252,0
58253,0
58254,0
58255,0
58256,1
58257,0
58258,0
58259,1
58260,0
58261,0
58262,0
58263,0
58264,0
58265,0
58266,0
58267,0
58268,0
58269,0
58270,0
58271,0
58272,0
58273,0
58274,0
58275,0
58276,0
58277,0
58278,0
58279,0
58280,1
58281,0
58282,1
58283,0
58284,0
58285,1
58286,1
58287,0
58288,0
58289,0
58290,0
58291,0
58292,0
58293,1
58294,0
58295,0
58296,1
58297,1
58298,0
58299,1
58300,1
58301,1
58302,1
58303,0
58304,0
58305,0
58306,0
58307,1
58308,1
58309,0
58310,1
58311,1
58312,0
58313,0
58314,0
58315,0
58316,0
58317,0
58318,1
58319,0
58320,0
58321,0
58322,0
58323,0
58324,0
58325,0
58326,1
58327,0
58328,0
58329,0
58330,0
58331,1
58332,0
58333,0
58334,1
58335,1
58336,0
58337,0
58338,0
58339,0
58340,0
58341,0
58342,1
58343,0
58344,0
58345,1
58346,1
58347,0
58348,0
58349,0
58350,1
58351,0
58352,0
58353,1
58354,0
58355,0
58356,1
58357,1
58358,1
58359,1
58360,0
58361,1
58362,0
58363,0
58364,0
58365,0
58366,0
58367,0
58368,0
58369,0
58370,1
58371,0
58372,0
58373,1
58374,0
58375,1
58376,1
58377,0
58378,1
58379,0
58380,0
58381,1
58382,0
58383,0
58384,0
58385,0
58386,0
58387,0
58388,1
58389,0
58390,0
58391,1
58392,0
58393,0
58394,1
58395,0
58396,0
58397,0
58398,0
58399,0
58400,0
58401,0
58402,0
58403,1
58404,0
58405,0
58406,0
58407,0
58408,0
58409,0
58410,1
58411,0
58412,0
58413,0
58414,0
58415,0
58416,0
58417,1
58418,0
58419,0
58420,0
58421,0
58422,0
58423,1
58424,0
58425,0
58426,1
58427,1
58428,0
58429,0
58430,1
58431,0
58432,0
58433,0
58434,0
58435,0
58436,0
58437,0
58438,0
58439,1
58440,0
58441,1
58442,1
58443,0
58444,0
58445,0
58446,0
58447,1
58448,0
58449,0
58450,0
58451,0
58452,1
58453,0
58454,0
58455,1
58456,1
58457,0
58458,1
58459,0
58460,0
58461,0
58462,0
58463,0
58464,0
58465,0
58466,0
58467,0
58468,0
58469,0
58470,0
58471,1
58472,0
58473,0
58474,0
58475,0
58476,0
58477,0
58478,0
58479,1
58480,1
58481,0
58482,0
58483,0
58484,0
58485,0
58486,0
58487,0
58488,0
58489,1
58490,0
58491,1
58492,1
58493,0
58494,1
58495,0
58496,0
58497,1
58498,0
58499,0
58500,0
58501,1
58502,0
58503,0
58504,0
58505,1
58506,0
58507,0
58508,0
58509,1
58510,1
58511,0
58512,1
58513,0
58514,0
58515,1
58516,1
58517,1
58518,1
58519,0
58520,0
58521,0
58522,0
58523,0
58524,0
58525,0
58526,1
58527,1
58528,1
58529,0
58530,1
58531,0
58532,1
58533,0
58534,0
58535,0
58536,0
58537,0
58538,0
58539,0
58540,1
58541,0
58542,0
58543,0
58544,0
58545,0
58546,1
58547,0
58548,0
58549,0
58550,0
58551,0
58552,1
58553,0
58554,0
58555,0
58556,0
58557,0
58558,1
58559,0
58560,0
58561,0
58562,1
58563,0
58564,0
58565,0
58566,0
58567,0
58568,0
58569,0
58570,1
58571,1
58572,0
58573,0
58574,1
58575,1
58576,0
58577,1
58578,1
58579,1
58580,0
58581,0
58582,1
58583,1
58584,0
58585,0
58586,1
58587,0
58588,0
58589,1
58590,1
58591,0
58592,1
58593,0
58594,0
58595,0
58596,0
58597,0
58598,1
58599,1
58600,0
58601,0
58602,0
58603,0
58604,0
58605,0
58606,0
58607,0
58608,0
58609,1
58610,0
58611,0
58612,0
58613,0
58614,0
58615,1
58616,0
58617,1
58618,0
58619,0
58620,0
58621,1
58622,0
58623,0
58624,1
58625,0
58626,1
58627,0
58628,0
58629,0
58630,0
58631,1
58632,1
58633,0
58634,0
58635,1
58636,0
58637,1
58638,0
58639,0
58640,0
58641,0
58642,1
58643,0
58644,0
58645,1
58646,0
58647,1
58648,1
58649,0
58650,0
58651,1
58652,1
58653,0
58654,1
58655,1
